latitud,provincia,altitud,idema,nombre,indsinop,longitud
41.780833333333334,HUESCA,218,9918Y,"TAMARITE DE LITERA, LA MELUSA",,0.3769444444444444
41.52472222222222,HUESCA,170,9924X,FRAGA,,0.3555555555555555
40.873333333333335,TERUEL,483,9935X,VALDERROBRES,,0.1463888888888889
40.95305555555556,TARRAGONA,495,9946X,HORTA DE SANT JOAN,,0.31166666666666665
41.17722222222222,TARRAGONA,370,9947X,LA POBLA DE MASSALUCA,,0.35333333333333333
41.24944444444444,TARRAGONA,363,9961X,CABACÉS,,0.7352777777777777
41.005,TARRAGONA,112,9975X,RASQUERA,,0.6136111111111111
40.82027777777778,TARRAGONA,50,9981A,ESTACIÓN DE TORTOSA (ROQUETES),8238.0,0.49333333333333335
40.69916666666666,TARRAGONA,1,9987P,SANT JAUME D'ENVEJA,8240.0,0.81
42.69194444444444,LLEIDA,2467,9988B,CAP DE VAQUÈIRA,8936.0,0.9738888888888889
42.70027777777778,LLEIDA,1161,9990X,"NAUT ARAN, ARTIES ",8107.0,0.8769444444444445
42.77611111111111,LLEIDA,722,9994X,BOSSÒST,,0.6897222222222222
43.09111111111111,NAVARRA,334,9995Y,VALCARLOS/LUZAIDE,,-1.3008333333333333
40.921388888888885,TERUEL,1006,9998X,BELLO,,-1.4944444444444445
